195;INOSSMAN;;;COMMERCIALE;;OKI;OKI MICROLINE 3410;;;;;;;
196;INOSSMAN;;;COMMERCIALE;;HP;DeskJet 1280;;;;;;;
197;INOSSMAN;;;COMMERCIALE;;OLIVETTI;PG L2040;01/07/2015;370.262;;11/07/2015;372.010;;10.10.5.229
198;INOSSMAN;;;COMMERCIALE;COSTO COPIA;OKI;OKI C5100;01/07/2015;78.534;;11/07/2015;78.611;;10.10.5.47
199;INOSSMAN;;;AMMINISTRAZIONE;;BULL COMPUPRINT;BULL COMPUPRINTER 970;;;;;;;
200;INOSSMAN;;;AMMINISTRAZIONE;;BULL COMPUPRINT;BULL COMPUPRINTER 970;;;;;;;
201;INOSSMAN;;;AMMINISTRAZIONE;RIMOSSA;HP;DeskJet 840C;;;;;;;
202;INOSSMAN;;;AMMINISTRAZIONE;;OKI;OKI C310;;46.184;;;;;
203;INOSSMAN;;;COMMESSE;;HP;LaserJet P2035;;;;;;;
204;INOSSMAN;;;COMMESSE;;HP;LaserJet 1022;;;;;;;
205;INOSSMAN;;;ACQUISTI;;HP;LaserJet 1022;;;;;;;
206;INOSSMAN;;;CENTRALINO;non trovata VEDERE IT TAV;OKI;OKI C3450;;;;;;;
207;INOSSMAN;;;CONTROLLO QUALITA;;HP;LaserJet 1022;;;;;;;
208;INOSSMAN;;;CONTROLLO QUALITA;;Triumph-Adler;Triumph-Adler DC 2120;01/07/2015;537.964;;11/07/2015;539551;;
209;INOSSMAN;;;CONTROLLO QUALITA;;KYOCERA;FS-1350DN;;136.674;;;;;
210;INOSSMAN;;;CONTROLLO QUALITA;;OKI;OKI MICROLINE 5591;;;;;;;
211;INOSSMAN;;;CONTROLLO QUALITA;;HP;LaserJet P2035;;;;;;;
212;INOSSMAN;;;CONTROLLO QUALITA;;HP;LaserJet 1160;;;;;;;
213;INOSSMAN;;;FINITURA;;OKI;OKI C5950;;;;;;;
214;INOSSMAN;;;FINITURA;;CANON;CANON NP 6220;;;;;;;
215;INOSSMAN;;;FINITURA;;BULL COMPUPRINT;BULL COMPUPRINTER 4/68;;;;;;;
216;INOSSMAN;;;GERARDUZ MASSIMO;non trovata VEDERE IT TAV;HP;DeskJet 1280;;;;;;;
217;INOSSMAN;;;LABORATORIO;;BULL COMPUPRINT;BULL COMPUPRINTER 4/41;;;;;;;
218;INOSSMAN;;;LABORATORIO;;HP;DeskJet 840C;;;;;;;
219;INOSSMAN;;;SALA SERVER;;SAMSUNG;FAX SAMSUNG SF 650;;;;;;;
220;INOSSMAN;;;SALA SERVER;;TALLY;TALLY 2265+;;;;;;;
221;INOSSMAN;;;SALA SERVER;;Triumph-Adler;Triumph-Adler DC 2120;01/07/2015;381.318;;11/07/2015;382813;;
222;INOSSMAN;;;UFF. COMMERCIALE;;OKI;OKI MICROLINE 5591;;;;;;;
223;INOSSMAN;;;UFFICIO TECNICO;;SAMSUNG;FAX SAMSUNG SF 560 R;;;;;;;
224;INOSSMAN;;;UFFICIO TECNICO;;Triumph-Adler;Triumph-Adler DC 2120;01/07/2015;263.561;;11/07/2015;264870;;
225;INOSSMAN;;;UFFICIO TECNICO;;HP;DeskJet 1220C;;;;;;;
226;INOSSMAN;;;UFFICIO TECNICO;;HP;DeskJet 1280;;;;;;;
227;INOSSMAN;;;UFFICIO TECNICO;;TALLY;TALLY 2265+;;;;;;;
228;INOSSMAN;;;UFFICIO TECNICO;;HP;DeskJet 1280;;;;;;;
229;INOSSMAN;;;UFFICIO TECNICO;;HP;LaserJet 1022;;;;;;;
230;INOSSMAN;;;UFFICIO TECNICO;;HP;DeskJet 1220C;;;;;;;
231;INOSSMAN;;;UFFICIO TECNICO;;HP;DeskJet 1280;;;;;;;
232;INOSSMAN;;;UFFICIO TECNICO;;OCE';OCE 7056;;;;;;;
233;INOSSMAN;;;UFFICIO TECNICO;;CANON;CANON IPF710;01/07/2015;3.615;;11/07/2015;3.666;;10.10.5.155
234;ZML;PALAZZINA;;AMMINISTRAZIONE;Liani, Burei, Guzzo, Benvenuto, Barbazza, Saverio;OLIVETTI;d-copia 35;01/07/2015;12.083;;;0;;
235;ZML;PALAZZINA;;AMMINISTRAZIONE;Burei;ZEBRA;TLP 2844-Z;;;;;;;
236;ZML;GPCOUNT;;GP COUNT;GPCOUNT;KYOCERA;KM-3530;01/07/2015;437.705;;11/07/2015;440.566;;10.192.32.129
237;ZML;GPCOUNT;;GP COUNT;GPCOUNT;KYOCERA;KM-3530;01/07/2015;172.625;;11/07/2015;173.701;;10.192.32.131
238;ZML;GPCOUNT;;GP COUNT;GPCOUNT;KYOCERA;KM-3530;01/07/2015;392.494;;11/07/2015;398.389;;10.192.32.133
239;ZML;GPCOUNT;;GP COUNT;GPCOUNT;KYOCERA;KM-3530;01/07/2015;545.586;;11/07/2015;548.848;;10.192.32.135
240;ZML;GPCOUNT;;GP COUNT;GPCOUNT;KYOCERA;KM-3530;01/07/2015;385.034;;11/07/2015;386.717;;10.192.32.65
241;ZML;GPCOUNT;;GP COUNT;GPCOUNT;KYOCERA;KM-3530;01/07/2015;599.380;;11/07/2015;603.873;;10.192.32.73
242;ZML;GPCOUNT;;GP COUNT;GPCOUNT;KYOCERA;KM-3530;01/07/2015;181.621;;11/07/2015;182.603;;10.192.32.85
243;ZML;GPCOUNT;;GP COUNT;GPCOUNT;KYOCERA;KM-3530;01/07/2015;314.316;;11/07/2015;315.716;;10.192.33.128
244;ZML;GPCOUNT;;GP COUNT;GPCOUNT;KYOCERA;KM-3530;01/07/2015;323.998;;11/07/2015;325.415;;10.192.33.16
245;ZML;GPCOUNT;;GP COUNT;GPCOUNT;KYOCERA;Ecosys M2535dn;01/07/2015;1.010;;11/07/2015;1.673;;10.192.32.188
246;ZML;GPCOUNT;;GP COUNT;GPCOUNT;HP;DeskJet 6600;01/07/2015;41.317;;08/07/2015;41.321;;10.192.32.196
247;ZML;GPCOUNT;;GP COUNT;GPCOUNT;HP;DeskJet 6600;01/07/2015;9.085;;08/07/2015;9.091;;10.192.32.94
248;ZML;GPCOUNT;;GPCOUNT;GPCOUNT;KYOCERA;KM-2050;01/07/2015;117.324;;11/07/2015;117.539;;10.192.32.226
249;ZML;PALAZZINA;;AMMINISTRAZIONE;Ufficio Saverio;HP;DeskJet 6620;;;;;;;
250;ZML;PALAZZINA;;COG / SINF;Venerus, Rossitti, Borroni, Artuso;HP;LaserJet 2420;;;;;;;
251;ZML;PALAZZINA;;COMMERCIALI GH / AL;Dametto, Pessot, Stella, Casonatto, Invillo, De Lorenzo, Bacinello;BROTHER;FAX-2820;;;;;;;
252;ZML;PALAZZINA;;COMMERCIALI GH / AL;Saletta vuota presso ufficio commerciale Gh / Al;HP;DeskJet 1280;;;;;;;
253;ZML;PALAZZINA;;COMMERCIALI GH / AL;Ufficio Dametto;HP;DeskJet 5550;;;;;;;
254;ZML;PALAZZINA;;COMMERCIALI GH / AL;Dametto, Pessot, Stella, Casonatto, Invillo, De Lorenzo, Bacinello;HP;Color Laser Jet 1600;;;;;;;
255;ZML;PALAZZINA;;COMMERCIALI GH / AL;Dametto, Pessot, Stella, Casonatto, Invillo, De Lorenzo, Bacinello;PANASONIC;KXFL541JT;;;;;;;
256;ZML;PALAZZINA;;COMMERCIALI GH / AL;Dametto, Pessot, Stella, Casonatto, Invillo, De Lorenzo, Bacinello;KYOCERA;FS-1370DN;01/07/2015;69.857;;11/07/2015;71.196;;10.192.32.113
257;ZML;PALAZZINA;;COMMERCIALI RAME;Vandelli, Rovedo, Siega. Bussolo;BROTHER;FAX-2820;;;;;;;
258;ZML;PALAZZINA;;COMMERCIALI RAME;Vandelli, Rovedo, Siega. Bussolo;HP;LaserJet 4250;;;;;;;
259;ZML;PALAZZINA;;COMMERCIALI RAME;Vandelli, Rovedo, Siega. Bussolo;HP;Color Laser Jet 1600;;;;;;;
260;ZML;PALAZZINA;;CORRIDOIO PIANO TERRA;;OLIVETTI;d-copia 35;;;;;;;
261;ZML;PALAZZINA;;Ex Ufficio Acquisti;Varnerin (NON USATA);HP;DeskJet 845C;;;;;;;
262;ZML;PALAZZINA;;INFERMERIA;Lenarduzzi;EPSON;EPL-5500;;;;;;;
263;ZML;PALAZZINA;;INFERMERIA;Lenarduzzi;HP;LaserJet 5;;;;;;;
264;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;DOCUJET;RA3300;;;;;;;
265;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;DOCUJET;RA3300;;;;;;;
266;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;DOCUJET;RA3300;;;;;;;
267;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;DOCUJET;RA3300;;;;;;;
268;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;EPSON;Stylus 1000;;;;;;;
269;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;EPSON;Stylus 1000;;;;;;;
270;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;EPSON;LQ-1070+;;;;;;;
271;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;LEXMARK;2381 Plus;;;;;;;
272;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;LEXMARK;2391 Plus;;;;;;;
273;ZML;PALAZZINA;;Magazzino Sala Server;Backup (nuova imballata);ZEBRA;GK420t;;;;;;;
274;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;HP;DeskJet 960C;;;;;;;
275;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;HP;DeskJet 1220C;;;;;;;
276;ZML;PALAZZINA;;Magazzino Sala Server;Backup (Forno KO - Da usare per pezzi di ricambio);HP;LaserJet 5M;;;;;;;
277;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;HP;LaserJet P2015dn;;;;;;;
278;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;HP;LaserJet 4000T;;;;;;;
279;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;HP;LaserJet 2420;;;;;;;
280;ZML;PALAZZINA;;Magazzino Sala Server;AS400 (Backup);TALLY;T6045;;;;;;;
281;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;HP;3500C;;;;;;;
282;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;HP;3500C;;;;;;;
283;ZML;PALAZZINA;;Magazzino Sala Server;Backup ?;EPSON;1670;;;;;;;
284;ZML;PALAZZINA;1 PIANO;PERSONALE 1? Piano;Franz;SAMSUNG;SF-650;;;;;;;
285;ZML;PALAZZINA;1 PIANO;PERSONALE 1? Piano;Franz;HP;Color Laser Jet CP3505 dn;01/07/2015;62.901;16122;11/07/2015;62.956;16.135;10.192.32.155
286;ZML;PALAZZINA;1 PIANO;PERSONALE 1? Piano;Franz;KYOCERA;FS-4200DN;01/07/2015;37.999;;11/07/2015;39.094;;10.192.33.37
287;ZML;PALAZZINA;1 PIANO;PERSONALE 1? Piano;Franz;PITNEYBOWES;DI200;;;;;;;
288;ZML;PALAZZINA;PIANO TERRA;PERSONALE Piano terra;Fornasier;DOCUJET;RA3300;;;;;;;
289;ZML;PALAZZINA;PIANO TERRA;PERSONALE Piano terra;Fornasier;HP;DeskJet 6620;;;;;;;
290;ZML;PALAZZINA;PIANO TERRA;PERSONALE Piano terra;Fornasier;HP;LaserJet 4250;01/07/2015;234.173;;11/07/2015;234.462;;10.192.32.113
291;ZML;PALAZZINA;;PORTINERIA;Portinai;SAMSUNG;SF-560R;;;;;;;
292;ZML;PALAZZINA;;PORTINERIA;Portinai;HP;LaserJet 4000T;;;;;;;
293;ZML;PALAZZINA;;SALA SERVER;AS400;TALLY;T6050;;;;;;;
294;ZML;PALAZZINA;;SALA SERVER;UNIX;TALLY;T2365;;;;;;;
295;ZML;PALAZZINA;;Saletta Sindacale Mensa;Sindacati;HP;LaserJet 4250;;;;;;;
296;ZML;PALAZZINA;;SALETTA VICINO PERSONALE 1? Piano;AS400 (Backup);TALLY;T6050;;;;;;;
297;ZML;GHISA;;Acquisti Ghisa;Mongiat, Roscigno;BROTHER;FAX-2820;;;;;;;
298;ZML;GHISA;;Acquisti Ghisa;Mongiat, Roscigno;HP;LaserJet P1102;;;;;;;
299;ZML;GHISA;;Assicurazione Qualità Ghisa;Bava;HP;OfficeJet 7110;;;;;;;
300;ZML;GHISA;;Assicurazione Qualità Ghisa;Bava;HP;ScanJet 4500C;;;;;;;
301;ZML;GHISA;;Capiturno Ghisa;Sanzone, Di Cristo, Possamai;OLIVETTI;d-copia 35;;;;;;;
302;ZML;GHISA;;Capiturno Ghisa;Sanzone, Di Cristo, Possamai;HP;DeskJet 960C;;;;;;;
303;ZML;GHISA;;Direzione Ghisa;Botte;CANON;iP4950;;;;;;;
304;ZML;GHISA;;Laboratorio Ghisa;;Honeywell Bull;apr-41;;;;;;;
305;ZML;GHISA;;Laboratorio Ghisa;;OKI;Microline 395;;;;;;;
306;ZML;GHISA;;Laboratorio Ghisa;;HP;DeskJet 959c;;;;;;;
307;ZML;GHISA;;Laboratorio Ghisa;;HP;LaserJet P1006;;;;;;;
308;ZML;GHISA;;Laboratorio Ghisa;Rossetto;HP;DeskJet 6122;;;;;;;
309;ZML;GHISA;;Laboratorio Ghisa;;HP;LaserJet 4050TN;01/07/2015;363.530;;11/07/2015;364.010;;10.192.32.171
310;ZML;GHISA;;MAG. AUSILIARI GHISA;Tessaro, Cartelli, Zussino;OLIVETTI;d-copia 35;;;;;;;
311;ZML;GHISA;;MAG. AUSILIARI GHISA;Tessaro;INTERMEC;Easy Coder 301;;;;;;;
312;ZML;GHISA;;MAG. AUSILIARI GHISA;Cartelli;INTERMEC;Easy Coder 301;;;;;;;
313;ZML;GHISA;;BILANCIA GH SUD;Operatori bilancia;DATAMAX;PRODIGY LABEL PRINTER;;;;;;;
314;ZML;GHISA;;BILANCIA GH SUD;Operatori bilancia (Backup);DATAMAX;PRODIGY LABEL PRINTER;;;;;;;
315;ZML;GHISA;;BILANCIA GH SUD;Operatori bilancia (Backup);THARO;THARO 112;;;;;;;
316;ZML;GHISA;;BILANCIA GH SUD;SOLO per pezzi di ricambio;THARO;THARO 112;;;;;;;
317;ZML;GHISA;;BILANCIA GH SUD;SOLO per pezzi di ricambio;;;;;;;;;
318;ZML;GHISA;;BILANCIA GH SUD;SOLO per pezzi di ricambio;;;;;;;;;
319;ZML;GHISA;;MAG. PROD. FINITO;Manes;HP;LaserJet 2100;;;;;;;
320;ZML;GHISA;;Manutenzione Ghisa;Botte, De Pol;SAMSUNG;SF560;;;;;;;
321;ZML;GHISA;;Manutenzione Ghisa;Fabbro, Rossolato, De Pol;HP;Designjet 500;;;;;;;
322;ZML;GHISA;;Manutenzione Ghisa;Fabbro, Rossolato, De Pol;HP;DeskJet 9800;;;;;;;
323;ZML;GHISA;;Manutenzione Ghisa;Fabbro, Rossolato, De Pol;HP;LaserJet 4250;;;;;;;
324;ZML;GHISA;;Manutenzione Ghisa;Banetta;HP;DeskJet 1280;;;;;;;
325;ZML;GHISA;;Manutenzione Ghisa;Banetta;HP;LaserJet 2420;;;;;;;
326;ZML;GHISA;;Produzione Disamatic;Antoniazzi, Magris, Zavagno;HP;LaserJet 5;01/07/2015;198.771;;11/07/2015;199.058;;10.192.32.187
327;ZML;GHISA;;Produzione M49;De Biasio;HP;DeskJet 960C;;;;;;;
328;ZML;GHISA;;Qualità Ghisa;Amianti;HP;Officejet Pro 8000;;;;;;;
329;ZML;GHISA;;Qualità Ghisa;Amianti (Fuori uso);HP;DeskJet 5550;;;;;;;
330;ZML;GHISA;;Qualità Ghisa;Amianti;HP;LaserJet 6P;;;;;;;
331;ZML;GHISA;;SPEDIZIONE;Cassan, Pellegrini;BROTHER;FAX-2820;;;;;;;
332;ZML;GHISA;;SPEDIZIONE;Cassan, Pellegrini;OLIVETTI;d-copia 35;;;;;;;
333;ZML;GHISA;;SPEDIZIONE;Cassan, Pellegrini;EPSON;DLQ-3000;;;;;;;
334;ZML;GHISA;;SPEDIZIONE;Cassan, Pellegrini;LEXMARK;2381;;;;;;;
335;ZML;GHISA;;Tempi Metodi Ghisa;Scrofani, Di Giulian, De Lorenzi;BROTHER;FAX-2820;;;;;;;
336;ZML;GHISA;;Tempi Metodi Ghisa;Scrofani, Di Giulian, De Lorenzi;OLIVETTI;d-copia 35;;;;;;;
337;ZML;GHISA;;Tempi Metodi Ghisa;Scrofani, Di Giulian, De Lorenzi;HP;DeskJet 9800;;;;;;;
338;ZML;GHISA;;Direzione Ghisa;Botte;KYOCERA;KM-2050;;;;;;;
339;ZML;GHISA;;Attrezzeria Ghisa;Marin, Antonini, Cristofoli;HP;DeskJet 960C;;;;;;;
340;ZML;GHISA;;Acquisti;Formenton;OLIVETTI;D-COPIA 18 MF;;;;;;;
341;ZML;ALLUMINIO;;Area Prodotto;NON TROVATA;HP;DeskJet 5652;;;;;;;
342;ZML;ALLUMINIO;;Area Prodotto;"Uffici area tecnica
(manutenzione, sviluppo prodotto area tecnica)";KYOCERA;FS-1030D;;;;;;;
343;ZML;ALLUMINIO;;Area Tech.;Battistella;BROTHER;MFC-9120CN;01/07/2015;59.153;;11/07/2015;59.339;;10.192.33.40
344;ZML;ALLUMINIO;;Assicurazione Qualità De Zorzi;HP;DeskJet 6940;;;;;;;
345;ZML;ALLUMINIO;;Assicurazione Qualità De Zorzi;HP;ScanJet 4370;;;;;;;
346;ZML;ALLUMINIO;;Bilancia Alluminio;Bilancia Alluminio (Per pezzi di ricambio);DATAMAX;DATAMAX Prodigy;;;;;;;
347;ZML;ALLUMINIO;;Bilancia Alluminio;Bilancia Alluminio;DATAMAX;DATAMAX Prodigy;;;;;;;
348;ZML;ALLUMINIO;;Bilancia Alluminio;Bilancia Alluminio (Backup);THARO;THARO 112 Label Printer;;;;;;;
349;ZML;ALLUMINIO;;Bilancia Alluminio;Bilancia Alluminio;THARO;THARO 112 Label Printer;;;;;;;
350;ZML;ALLUMINIO;;Capiturno Alluminio;;HP;DeskJet 5550;;;;;;;
351;ZML;ALLUMINIO;;Capiturno Alluminio;Stampa configurazione matricola = XXXXXXXXX;HP;LaserJet 4000N;;;;;;;
352;ZML;ALLUMINIO;;Direzione Tecnica;Bassi;HP;Desk Jet 6940;;;;;;;
353;ZML;ALLUMINIO;;Direzione Tecnica;Bassi;HP;LaserJet 4050TN;01/07/2015;322.546;;11/07/2015;322.674;;10.192.33.56
354;ZML;ALLUMINIO;;Manutenzione;;HP;DeskJet 930 C;;;;;;;
355;ZML;ALLUMINIO;;Manutenzione;;HP;DeskJet 6940;;;;;;;
356;ZML;ALLUMINIO;;Manutenzione stampi;Fiorot;HP;LaserJet 2100;;;;;;;
357;ZML;ALLUMINIO;;Metrologia;;HP;Officejet Pro 8000;;;;;;;
358;ZML;ALLUMINIO;;Metrologia;;HP;DeskJet 5940;;;;;;;
359;ZML;ALLUMINIO;;Metrologia;;HP;DeskJet 6122;;;;;;;
360;ZML;ALLUMINIO;;Metrologia;;HP;DeskJet 1000;;;;;;;
361;ZML;ALLUMINIO;;Metrologia;;HP;LaserJet CP1525nw;01/07/2015;6.028;4965;11/07/2015;6.076;4.998;10.192.33.89
362;ZML;ALLUMINIO;;Produzione;Usata per stampa dati a bordo macchina;EPSON;EPSON Stylus color 850;;;;;;;
363;ZML;ALLUMINIO;;Qualit?Petris;OLIVETTI;d-copia 35;;;;;;;
364;ZML;ALLUMINIO;;Qualit?Petris;HP;Officejet Pro 8000;;;;;;;
365;ZML;ALLUMINIO;;Spedizione;Tavan, Antonini, Zamaro;BROTHER;FAX-2820;;;;;;;
366;ZML;ALLUMINIO;;Spedizione;Tavan, Antonini, Zamaro;OLIVETTI;d-copia 35;;;;;;;
367;ZML;ALLUMINIO;;Spedizione;Tavan, Antonini, Zamaro (Backup);HP;LaserJet 5M;01/07/2015;154.061;;11/07/2015;154.120;;10.192.32.217
368;ZML;ALLUMINIO;;Sviluppo Prodotto;Covre, Marcuzzi;OLIVETTI;d-copia 35;;;;;;;
369;ZML;ALLUMINIO;;Sviluppo Prodotto;Covre, Marcuzzi;OCE';oc? 9400;;;;;;;
370;ZML;ALLUMINIO;;Sviluppo Prodotto;"Covre, Marcuzzi
Stampa A3";HP;DeskJet 1280;;;;;;;
371;ZML;ALLUMINIO;;Sviluppo Prodotto;Covre, Marcuzzi;HP;LaserJet P2015dn;01/07/2015;38.714;;11/07/2015;38.804;;10.192.32.82
372;ZML;ALLUMINIO;;Tempi e Metodi;Nicodemo, Trotta;HP;LaserJet 2420;;;;;;;
373;ZML;ALLUMINIO;;Tempi e Metodi;Nicodemo, Trotta;HP;DeskJet 5652;;;;;;;
374;ZML;RAME;;Assicurazione Qualit?Rigutto;HP;DeskJet 5550;;;;;;;
375;ZML;RAME;;Capiturno Rame;Mori;ITALORA;SMART830;;;;;;;
376;ZML;RAME;;Capiturno Rame;Bianco, Bottacin;ITALORA;SMART830;;;;;;;
377;ZML;RAME;;Capiturno Rame;Bianco, Bottacin (Backup);ITALORA;SMART830;;;;;;;
378;ZML;RAME;;Capiturno Rame;Bianco, Bottacin;ITALORA;SMART830;;;;;;;
379;ZML;RAME;;Capiturno Rame;Bianco, Bottacin;HP;DeskJet 5150;;;;;;;
380;ZML;RAME;;Capiturno Rame;Bianco, Bottacin;HP;LaserJet 2100;;;;;;;
381;ZML;RAME;;Programmazione Rame;Bianco, Bottacin;ZEBRA;ZT410;;;;;;;
382;ZML;RAME;;Capiturno Rame;Mori;NASHUATEC;P7535n;;;;;;;
383;ZML;RAME;;Controllo Qualit?Rame;Rigutto;OLIVETTI;d-copia 35;;;;;;;
384;ZML;RAME;;Controllo Qualit?Rame;;EPSON;LX-300+;;;;;;;
385;ZML;RAME;;Direzione Rame;Toffolo;HP;Business InkJet 2230;;;;;;;
386;ZML;RAME;;Laboratorio Rame;;EPSON;LX-300+;;;;;;;
387;ZML;RAME;;MAG. AUSILIARI RAME;Petronzo;BROTHER;FAX-2825;;;;;;;
388;ZML;RAME;;MAG. AUSILIARI RAME;Petronzo;INTERMEC;Easy Coder 301;;;;;;;
389;ZML;RAME;;MAG. AUSILIARI RAME;Petronzo;HP;LaserJet 6P;;;;;;;
390;ZML;RAME;;Manutenzione Rame;Saveri;HP;LaserJet 2100;01/07/2015;76.676;;11/07/2015;76.691;;10.192.33.7
391;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina (modello vecchio);EDUE ITALIA;SCRIBA T24;;;;;;;
392;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina (modello vecchio);EDUE ITALIA;SCRIBA T24;;;;;;;
393;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
394;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
395;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
396;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
397;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
398;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
399;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
400;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
401;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
402;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
403;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
404;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
405;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
406;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
407;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
408;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;LP2844;;;;;;;
409;ZML;RAME;;Produzione Rame;Prova falle a bordo macchina;ZEBRA;GC420;;;;;;;
410;ZML;RAME;;Programmazione Rame;Ferroli;PANASONIC;KX-FL511;;;;;;;
411;ZML;RAME;;Programmazione Rame;Ferroli;ITALORA;SMART830;;;;;;;
412;ZML;RAME;;Programmazione Rame;Ferroli;HP;LaserJet 5M;;;;;;;
413;ZML;RAME;;Programmazione Rame;Ferroli;TALLY;T6045;;;;;;;
414;ZML;RAME;;Programmazione Rame;Ferroli;ZEBRA;ZT410;;;;;;;
415;ZML;RAME;;Rettifica Filiere;;HP;LaserJet 2200;;;;;;;
416;ZML;RAME;;Tecnico Rame;Comici, Valeri;KYOCERA;KM-2050;01/07/2015;102.543;;11/07/2015;102.656;;10.192.32.228
417;ZML;RAME;;Tecnico Rame;Comici, Valeri;HP;Designjet 750C;;;;;;;
418;ZML;RAME;;Tecnico Rame;Comici, Valeri;HP;Officejet Pro 8000;01/07/2015;7.411;5.725;11/07/2015;7.574;5.867;10.192.33.176
419;ZML;RAME;;Pompaggio smalti;Pompaggio smalti;ZEBRA;ZM400;;;;;;;
420;ZML;NORD;;Bilancia Rame;Bilancia Rame;HP;LaserJet 2420;;;;;;;
421;ZML;NORD;;Bilancia Rame;Bilancia Rame;HP;LaserJet 2035;;;;;;;
422;ZML;NORD;;SPEDIZ. RAME;Backup Bilancia Rame;HP;LaserJet 2035;;;;;;;
423;ZML;NORD;;Bilancia Rame;Bilancia Rame;ZEBRA;ZM400;;;;;;;
424;ZML;NORD;;Bilancia Rame;Bilancia Rame;ZEBRA;ZM400;;;;;;;
425;ZML;NORD;;Bilancia Rame;Bilancia Rame;ZEBRA;ZM600;;;;;;;
426;ZML;NORD;;Bilancia Rame;Backup Bilancia Rame;ZEBRA;ZM400 (4501);;;;;;;
427;ZML;NORD;;Bilancia Rame;Backup Bilancia Rame;ZEBRA;ZM600;;;;;;;
428;ZML;NORD;;Bilancia Rame;Orbelli, Salerno, Rossi;BROTHER;FAX-2820;;;;;;;
429;ZML;NORD;;Bilancia Rame;Orbelli, Salerno, Rossi;OLIVETTI;d-copia 35;;;;;;;
430;ZML;NORD;;Bilancia Rame;Orbelli, Salerno, Rossi;EPSON;DLQ-3000;;;;;;;
431;ZML;NORD;;Bilancia Rame;Orbelli, Salerno, Rossi;EPSON;DLQ-3000;;;;;;;
432;ZML;NORD;;Bilancia Rame;Orbelli, Salerno, Rossi;ZEBRA;TLP 2844-Z;;;;;;;
433;ZML;NORD;;Bilancia Rame;Orbelli;CANON;Canon Scan 8400F;;;;;;;
434;ZML;NORD;;Bilancia Rame;Orbelli, Salerno, Rossi;HP;LaserJet 2100;;;;;;;
435;ZML;NORD;;Finishing Ghisa Nord;Pillitteri;PANASONIC;KX-FL511;;;;;;;
436;ZML;NORD;;Finishing Ghisa Nord;Pillitteri;HP;LaserJet 5M;;;;;;;
437;ZML;NORD;;Bilancia Ghisa Nord;Bilancia Ghisa Nord;BROTHER;FAX-2820;;;;;;;
438;ZML;NORD;;Bilancia Ghisa Nord;Bilancia Ghisa Nord;THARO;THARO 112;;;;;;;
439;ZML;NORD;;Officina Attrezzeria;Riccioni;HP;DeskJet 1220C;;;;;;;
440;ZML;NORD;;Ex SPEDIZ. ALLUM:;;EPSON;DLQ-3000;;;;;;;
441;ZML;GHISA;;Assicurazione Qualità Ghisa;Bava;OKI;C830;01/07/2015;149.619;;11/07/2015;149.898;;10.192.32.163
442;SAFOG SRL;;;UFFICI AMMINISTRAZIONE;;CANON;CANON NP 6630;;;;;;;
